date,company,document_title,document_url
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2020 05 06 OPKO Health Reports 2020 First Quarter Business 389,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2020-05-06_OPKO_Health_Reports_2020_First_Quarter_Business_389.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2020 02 26 OPKO Health Reports 2019 Fourth Quarter Business 377,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2020-02-26_OPKO_Health_Reports_2019_Fourth_Quarter_Business_377.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2019 11 05 OPKO Health Reports 2019 Third Quarter Business 371,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2019-11-05_OPKO_Health_Reports_2019_Third_Quarter_Business_371.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2019 08 07 OPKO Health Reports 2019 Second Quarter Business 365,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2019-08-07_OPKO_Health_Reports_2019_Second_Quarter_Business_365.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2019 05 07 OPKO Health Reports 2019 First Quarter Business 360,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2019-05-07_OPKO_Health_Reports_2019_First_Quarter_Business_360.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2019 02 27 OPKO Health Reports 2018 Fourth Quarter Business 356,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2019-02-27_OPKO_Health_Reports_2018_Fourth_Quarter_Business_356.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2018 11 09 OPKO Health Reports Third Quarter 2018 Financial 347,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2018-11-09_OPKO_Health_Reports_Third_Quarter_2018_Financial_347.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2018 08 07 OPKO Health Reports Second Quarter 2018 Financial 339,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2018-08-07_OPKO_Health_Reports_Second_Quarter_2018_Financial__339.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2018 05 08 OPKO Health Reports First Quarter 2018 Financial 332,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2018-05-08_OPKO_Health_Reports_First_Quarter_2018_Financial_332.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2018 03 01 OPKO Health Reports 2017 Fourth Quarter Business 326,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2018-03-01_OPKO_Health_Reports_2017_Fourth_Quarter_Business_326.pdf
2026-06-17 13:01:36,https://www.opko.com/investors/financial-information/financial-results,2017 11 08 OPKO Health Reports 2017 Third Quarter Highlights 321,https://d1io3yog0oux5.cloudfront.net/_1978039a84134db334fe0d88eadeca98/opko/news/2017-11-08_OPKO_Health_Reports_2017_Third_Quarter_Highlights__321.pdf
